Date,^GSPC,^DJI,^IXIC,^N225,SPY,^RUT,^STI,^FTSE,VOO,VTI,VEA,VWO,VNQ,VUG,VTV,VB
2017-04-28,2384.199951171875,20940.509765625,6047.60986328125,19196.740234375,209.4426727294922,1400.4300537109375,3175.43994140625,7203.89990234375,191.63865661621094,107.90182495117188,31.64874839782715,31.79945945739746,61.11464309692383,116.76761627197266,78.06641387939453,119.98942565917969
2017-05-01,2388.330078125,20913.4609375,6091.60009765625,19310.51953125,209.97055053710938,1407.3599853515625,,,192.103271484375,108.18343353271484,31.735408782958984,31.92559814453125,61.47633361816406,117.29314422607422,78.07461547851562,120.43574523925781
2017-05-02,2391.169921875,20949.890625,6095.3701171875,19445.69921875,210.04971313476562,1399.3599853515625,3211.110107421875,7250.10009765625,192.16464233398438,108.18343353271484,31.924501419067383,32.0832633972168,61.37299346923828,117.54650115966797,78.02549743652344,120.13227081298828
2017-05-03,2388.1298828125,20957.900390625,6072.5498046875,,209.79458618164062,1390.9200439453125,3237.81005859375,7234.5,191.9717559814453,107.91942596435547,31.822084426879883,31.854644775390625,60.553611755371094,117.10546112060547,78.06641387939453,119.48059844970703
2017-05-04,2389.52001953125,20951.470703125,6075.33984375,,210.0409393310547,1388.8499755859375,3228.6201171875,7248.10009765625,192.1470947265625,107.99861907958984,32.05055618286133,31.51569366455078,60.258338928222656,117.27437591552734,78.06641387939453,119.1592788696289
2017-05-05,2399.2900390625,21006.939453125,6100.759765625,,210.86782836914062,1397.0,3229.72998046875,7297.39990234375,192.9185791015625,108.53546142578125,32.37358474731445,31.696992874145508,60.82674789428711,117.79051208496094,78.39395141601562,120.18577575683594
2017-05-08,2399.3798828125,21012.279296875,6102.66015625,19895.69921875,210.8326416015625,1391.6400146484375,3236.97998046875,7300.89990234375,192.92738342285156,108.36824798583984,32.22389221191406,31.499921798706055,60.39858627319336,117.85619354248047,78.32026672363281,119.6234130859375
2017-05-09,2396.919921875,20975.779296875,6120.58984375,19843.0,210.6390838623047,1391.8599853515625,3249.969970703125,7342.2001953125,192.681884765625,108.33303833007812,32.16874694824219,31.854644775390625,60.073787689208984,118.01573181152344,78.07461547851562,119.41809844970703
2017-05-10,2399.6298828125,20943.109375,6129.14013671875,19900.08984375,211.0174102783203,1399.5899658203125,,7385.2001953125,193.04127502441406,108.57068634033203,32.21601104736328,32.106903076171875,60.54622268676758,118.10017395019531,78.27113342285156,120.15009307861328
2017-05-11,2394.43994140625,20919.419921875,6115.9599609375,19961.55078125,210.58633422851562,1390.199951171875,3271.110107421875,7386.60009765625,192.6467742919922,108.25382232666016,32.152976989746094,32.091129302978516,60.24358367919922,117.9875717163086,78.07461547851562,119.44491577148438
2017-05-12,2390.89990234375,20896.609375,6121.22998046875,19883.900390625,210.23443603515625,1382.77001953125,3255.2900390625,7435.39990234375,192.34873962402344,108.04261016845703,32.294803619384766,32.264556884765625,59.99996566772461,118.07202911376953,77.7634506225586,118.86468505859375
2017-05-15,2402.320068359375,20981.939453125,6149.669921875,19869.849609375,211.39564514160156,1393.9200439453125,3264.2099609375,7454.39990234375,193.32183837890625,108.62345886230469,32.483882904052734,32.564109802246094,60.17714309692383,118.62569427490234,78.21379852294922,119.76622772216797
2017-05-16,2400.669921875,20979.75,6169.8701171875,19919.8203125,211.20217895507812,1394.6800537109375,3227.7099609375,7522.0,193.28671264648438,108.56184387207031,32.64933395385742,32.595645904541016,59.77113342285156,118.57877349853516,78.10735321044922,119.6234130859375
2017-05-17,2357.030029296875,20606.9296875,6011.240234375,19814.880859375,207.45455932617188,1355.8900146484375,3224.10009765625,7503.5,189.8590545654297,106.60816192626953,32.25539779663086,32.106903076171875,60.014713287353516,116.4767074584961,76.73993682861328,117.02580261230469
2017-05-18,2365.719970703125,20663.01953125,6055.1298828125,19553.859375,208.290283203125,1361.0799560546875,3221.659912109375,7436.39990234375,190.5515899658203,106.92496490478516,32.31843948364258,31.51569366455078,60.3469123840332,117.1429672241211,76.86277770996094,117.32935333251953
2017-05-19,2381.72998046875,20804.83984375,6083.7001953125,19590.759765625,209.64501953125,1367.3299560546875,3216.919921875,7470.7001953125,191.7350616455078,107.69061279296875,32.68873977661133,32.07536315917969,60.67171859741211,117.81866455078125,77.46868133544922,118.12379455566406
2017-05-22,2394.02001953125,20894.830078125,6133.6201171875,19678.279296875,210.70948791503906,1377.1400146484375,3213.570068359375,7496.2998046875,192.80459594726562,108.26264953613281,32.77539825439453,32.06748580932617,60.907928466796875,118.58816528320312,77.79621124267578,119.0342788696289
2017-05-23,2398.419921875,20937.91015625,6138.7099609375,19613.279296875,211.1757354736328,1380.97998046875,3222.68994140625,7485.2998046875,193.1815643310547,108.44745635986328,32.74388122558594,32.051719665527344,60.95962142944336,118.61630249023438,78.07461547851562,119.1413803100586
2017-05-24,2404.389892578125,21012.419921875,6163.02001953125,19742.98046875,211.66831970214844,1382.510009765625,3231.239990234375,7514.89990234375,193.6461944580078,108.76426696777344,32.81479263305664,32.162078857421875,61.4542121887207,119.10429382324219,78.14830780029297,119.48954010009766
2017-05-25,2415.070068359375,21082.94921875,6205.259765625,19813.130859375,212.68003845214844,1383.3900146484375,3234.3701171875,7517.7001953125,194.5491485595703,109.22188568115234,32.8068962097168,32.3276252746582,61.46158981323242,119.96765899658203,78.35301971435547,119.54309844970703
2017-05-26,2415.820068359375,21080.279296875,6210.18994140625,19686.83984375,212.6360626220703,1382.239990234375,3219.419921875,7547.60009765625,194.55789184570312,109.20427703857422,32.72024154663086,32.40644836425781,61.0186767578125,120.0239486694336,78.3694076538086,119.45384216308594
2017-05-29,,,,19682.5703125,,,3214.550048828125,,,,,,,,,
2017-05-30,2412.909912109375,21029.470703125,6203.18994140625,19677.849609375,212.45132446289062,1371.18994140625,3204.7900390625,7526.5,194.3738250732422,109.02827453613281,32.665103912353516,32.35127639770508,60.63481903076172,120.00515747070312,78.22200775146484,118.62367248535156
2017-05-31,2411.800048828125,21008.650390625,6198.52001953125,19650.5703125,212.39852905273438,1370.2099609375,3210.820068359375,7520.0,194.32998657226562,108.9930648803711,32.728126525878906,32.11479568481445,60.67171859741211,120.04271697998047,78.11556243896484,118.65937042236328
2017-06-01,2430.06005859375,21144.1796875,6246.830078125,19860.029296875,214.08763122558594,1396.06005859375,3235.9599609375,7543.7998046875,195.84657287597656,110.00511932373047,32.94873046875,32.35127639770508,60.98914337158203,120.94358825683594,78.82791900634766,120.52498626708984
2017-06-02,2439.070068359375,21206.2890625,6305.7998046875,20177.279296875,214.80014038085938,1405.3900146484375,3240.010009765625,7547.60009765625,196.46026611328125,110.36592864990234,33.26387405395508,32.45374298095703,61.6165885925293,121.68494415283203,78.84430694580078,120.9713363647461
2017-06-05,2436.10009765625,21184.0390625,6295.68017578125,20170.8203125,214.641845703125,1396.449951171875,3238.31005859375,7525.7998046875,196.3287811279297,110.22513580322266,33.122074127197266,32.45374298095703,61.350860595703125,121.59111785888672,78.82791900634766,120.40003967285156
2017-06-06,2429.330078125,21136.23046875,6275.06005859375,19979.900390625,213.95565795898438,1394.9000244140625,3235.75,7525.0,195.76773071289062,109.94351959228516,33.04327392578125,32.47739791870117,61.05558776855469,121.10313415527344,78.67236328125,120.06083679199219
2017-06-07,2433.139892578125,21173.689453125,6297.3798828125,19984.619140625,214.3514862060547,1396.6700439453125,3230.489990234375,7478.60009765625,196.09205627441406,110.06671142578125,33.01963424682617,32.45374298095703,61.48373794555664,121.42219543457031,78.77880859375,119.9715576171875
2017-06-08,2433.7900390625,21182.529296875,6321.759765625,19909.259765625,214.4571075439453,1415.6099853515625,3237.050048828125,7450.0,196.16217041015625,110.26032257080078,32.97237014770508,32.516815185546875,61.33608627319336,121.36588287353516,78.86071014404297,121.07845306396484
2017-06-09,2431.77001953125,21271.970703125,6207.919921875,20013.259765625,214.131591796875,1421.7099609375,3254.18994140625,7527.2998046875,195.93431091308594,110.17233276367188,32.854183197021484,32.29610061645508,61.76423645019531,120.0239486694336,79.49118041992188,121.39089965820312
2017-06-12,2429.389892578125,21235.669921875,6175.4599609375,19908.580078125,214.08763122558594,1419.2099609375,3248.340087890625,7511.89990234375,195.85537719726562,110.15473937988281,32.751766204833984,32.17784881591797,62.31787872314453,119.6485595703125,79.64674377441406,121.40877532958984
2017-06-13,2440.35009765625,21328.470703125,6220.3701171875,19898.75,215.13442993164062,1425.989990234375,3257.52001953125,7500.39990234375,196.81097412109375,110.7003402709961,33.035404205322266,32.3276252746582,62.458133697509766,120.43683624267578,79.90877532958984,122.2835464477539
2017-06-14,2437.919921875,21374.560546875,6194.89013671875,19883.51953125,214.8616943359375,1417.5699462890625,3253.429931640625,7474.39990234375,196.60055541992188,110.54192352294922,32.99601745605469,32.30397415161133,62.546722412109375,120.3336181640625,79.8187026977539,121.61405181884766
2017-06-15,2432.4599609375,21359.900390625,6165.5,19831.8203125,214.44830322265625,1410.0799560546875,3232.090087890625,7419.39990234375,196.2060546875,110.29551696777344,32.64146041870117,32.02019119262695,62.8641471862793,120.01457214355469,79.7040786743164,121.08734130859375
2017-06-16,2433.14990234375,21384.279296875,6151.759765625,19943.259765625,214.4951629638672,1406.72998046875,3231.43994140625,7463.5,196.25865173339844,110.22513580322266,32.93297576904297,32.12266540527344,62.70173645019531,119.90193939208984,79.8187026977539,120.94452667236328
2017-06-19,2453.4599609375,21528.990234375,6239.009765625,20067.75,216.28085327148438,1418.0799560546875,3247.179931640625,7523.7998046875,197.86294555664062,111.12276458740234,33.05115509033203,32.33550262451172,62.70912170410156,121.18756866455078,80.24451446533203,121.8460922241211
2017-06-20,2437.030029296875,21467.140625,6188.02978515625,20230.41015625,214.8222198486328,1402.969970703125,3230.419921875,7472.7001953125,196.56549072265625,110.36592864990234,32.751766204833984,31.949247360229492,62.56149673461914,120.38990783691406,79.72864532470703,120.70355987548828
2017-06-21,2435.610107421875,21410.029296875,6233.9501953125,20138.7890625,214.7691650390625,1399.25,3201.77001953125,7447.7998046875,196.486572265625,110.23775482177734,32.72148132324219,32.07061004638672,62.43597412109375,120.83098602294922,79.40928649902344,120.20536041259766
2017-06-22,2434.5,21397.2890625,6236.68994140625,20110.509765625,214.6719207763672,1404.5400390625,3215.550048828125,7439.2998046875,196.37261962890625,110.2819595336914,32.78524398803711,32.18960189819336,62.49504470825195,120.9154281616211,79.34379577636719,120.47364044189453
2017-06-23,2438.300048828125,21394.759765625,6265.25,20132.669921875,214.92832946777344,1414.780029296875,3209.469970703125,7424.10009765625,196.70724487304688,110.5560302734375,32.856990814208984,32.30857849121094,62.711917877197266,121.1704330444336,79.35778045654297,121.18022155761719
2017-06-26,2439.070068359375,21409.55078125,6247.14990234375,20153.349609375,215.06976318359375,1416.6400146484375,,7446.7998046875,196.76895141601562,110.63560485839844,32.92074203491211,32.64967346191406,63.15907287597656,120.97282409667969,79.58013916015625,121.58269500732422
2017-06-27,2419.3798828125,21310.66015625,6146.6201171875,20225.08984375,213.3370819091797,1403.52001953125,3219.530029296875,7434.39990234375,195.20138549804688,109.72496795654297,32.91278076171875,32.30857849121094,62.59268569946289,119.62734985351562,79.15190887451172,120.49156188964844
2017-06-28,2440.68994140625,21454.609375,6234.41015625,20130.41015625,215.24652099609375,1425.27001953125,3215.699951171875,7387.7998046875,196.92739868164062,110.75936889648438,33.20770263671875,32.498966217041016,62.741722106933594,120.8881607055664,79.76956939697266,122.03888702392578
2017-06-29,2419.699951171875,21287.029296875,6144.35009765625,20220.30078125,213.35479736328125,1416.199951171875,3258.64990234375,7350.2998046875,195.227783203125,109.8752670288086,32.872928619384766,32.134063720703125,62.02628707885742,119.38269805908203,79.33307647705078,121.14448547363281
2017-06-30,2423.409912109375,21349.630859375,6140.419921875,20033.4296875,213.7525634765625,1415.3599853515625,3226.47998046875,7312.7001953125,195.55364990234375,110.02555847167969,32.93669128417969,32.387908935546875,62.02628707885742,119.53323364257812,79.52249145507812,121.22493743896484
2017-07-03,2429.010009765625,21479.26953125,6110.06005859375,20055.80078125,214.11502075195312,1426.6800537109375,3223.4599609375,7377.10009765625,195.985107421875,110.29080200195312,32.872928619384766,32.53861999511719,62.81623077392578,119.18511199951172,80.0413589477539,122.07464599609375
2017-07-04,,,,20032.349609375,,,3211.169921875,7357.2001953125,,,,,,,,
2017-07-05,2432.5400390625,21478.169921875,6150.85986328125,20081.630859375,214.61009216308594,1420.1500244140625,3248.7099609375,7367.60009765625,196.32861328125,110.41455841064453,32.88886260986328,32.483097076416016,61.929412841796875,119.59909057617188,80.03308868408203,121.68110656738281
2017-07-06,2409.75,21320.0390625,6089.4599609375,19994.060546875,212.64756774902344,1400.81005859375,3226.340087890625,7337.2998046875,194.56735229492188,109.32714080810547,32.68959426879883,32.126129150390625,60.766822814941406,118.51707458496094,79.29190826416016,119.98175811767578
2017-07-07,2425.179931640625,21414.33984375,6153.080078125,19929.08984375,214.026611328125,1415.8399658203125,3229.010009765625,7350.89990234375,195.8002166748047,110.08744812011719,32.74538803100586,32.2133903503418,61.109642028808594,119.52381896972656,79.67074584960938,121.15341186523438
2017-07-10,2427.429931640625,21408.51953125,6176.39013671875,20080.98046875,214.25643920898438,1408.469970703125,3246.35009765625,7370.0,196.0027313232422,110.16702270507812,32.80118942260742,32.44342803955078,60.550724029541016,119.89081573486328,79.62134552001953,120.72410583496094
2017-07-11,2425.530029296875,21409.0703125,6193.2998046875,20195.48046875,214.09732055664062,1413.050048828125,3218.800048828125,7329.7998046875,195.85299682617188,110.1405029296875,32.90480422973633,32.6734733581543,60.483646392822266,119.96605682373047,79.44014739990234,121.02821350097656
2017-07-12,2443.25,21532.140625,6261.169921875,20098.380859375,215.70619201660156,1424.3199462890625,3208.909912109375,7416.89990234375,197.32371520996094,110.92736053466797,33.199745178222656,33.29218673706055,61.22889709472656,121.1328125,79.90131378173828,121.9315414428711
2017-07-13,2447.830078125,21553.08984375,6274.43994140625,20099.810546875,216.06863403320312,1425.6600341796875,3235.669921875,7413.39990234375,197.65834045410156,111.10415649414062,33.29539108276367,33.38738250732422,61.325767517089844,121.31156158447266,80.0495834350586,122.11042022705078
2017-07-14,2459.27001953125,21637.740234375,6312.47021484375,20118.859375,217.07643127441406,1428.8199462890625,3287.429931640625,7378.39990234375,198.55661010742188,111.59925842285156,33.5345344543457,33.728485107421875,61.91450881958008,122.04547882080078,80.32137298583984,122.51286315917969
2017-07-17,2459.139892578125,21629.720703125,6314.43017578125,,217.04989624023438,1431.5999755859375,3298.239990234375,7404.10009765625,198.58299255371094,111.59925842285156,33.47872543334961,33.553958892822266,62.413814544677734,121.9984359741211,80.31311798095703,122.79013061523438
2017-07-18,2460.610107421875,21574.73046875,6344.31005859375,19999.91015625,217.16485595703125,1427.6099853515625,3306.080078125,7390.2001953125,198.73272705078125,111.66998291015625,33.55046844482422,33.609493255615234,62.2796745300293,122.38419342041016,80.18959045410156,122.49503326416016
2017-07-19,2473.830078125,21640.75,6385.0400390625,20020.859375,218.34054565429688,1441.77001953125,3325.070068359375,7430.89990234375,199.78065490722656,112.31537628173828,33.709903717041016,33.934722900390625,62.749183654785156,123.16514587402344,80.53546142578125,123.75606536865234
2017-07-20,2473.449951171875,21611.779296875,6390.0,20144.58984375,218.43780517578125,1442.3499755859375,3293.1298828125,7487.89990234375,199.84231567382812,112.3860855102539,33.821475982666016,33.86333084106445,62.45853805541992,123.1463394165039,80.60134887695312,123.75606536865234
2017-07-21,2472.5400390625,21580.0703125,6387.75,20099.75,218.24334716796875,1435.8399658203125,3314.1201171875,7452.89990234375,199.701416015625,112.23580932617188,33.73380661010742,33.791934967041016,62.413814544677734,123.22162628173828,80.453125,123.28204345703125
2017-07-24,2469.909912109375,21513.169921875,6410.81005859375,19975.669921875,218.1902618408203,1438.050048828125,3310.800048828125,7377.7001953125,199.6309814453125,112.2446517944336,33.670040130615234,33.91884994506836,62.29457473754883,123.43802642822266,80.32958221435547,123.5414047241211
2017-07-25,2477.1298828125,21613.4296875,6412.169921875,19955.19921875,218.72067260742188,1450.3900146484375,3327.830078125,7434.7998046875,200.1065216064453,112.615966796875,33.69395446777344,33.86333084106445,62.37653350830078,123.296875,80.70845031738281,124.54312133789062
2017-07-26,2477.830078125,21711.009765625,6422.75,20050.16015625,218.72950744628906,1442.280029296875,3336.719970703125,7452.2998046875,200.1681671142578,112.53640747070312,33.909175872802734,34.10923767089844,62.80879211425781,123.61681365966797,80.543701171875,123.90811920166016
2017-07-27,2475.419921875,21796.55078125,6382.18994140625,20079.640625,218.52615356445312,1433.6199951171875,3354.7099609375,7443.0,199.93035888671875,112.34188842773438,33.78163146972656,33.934722900390625,62.883323669433594,123.15573120117188,80.67549133300781,123.25521087646484
2017-07-28,2472.10009765625,21830.310546875,6374.68017578125,19959.83984375,218.26983642578125,1429.260009765625,3330.75,7368.39990234375,199.701416015625,112.15623474121094,33.81352233886719,34.061641693115234,62.711917877197266,122.95812225341797,80.60134887695312,122.8616714477539
2017-07-31,2470.300048828125,21891.119140625,6348.1201171875,19925.1796875,218.14610290527344,1425.1400146484375,3329.52001953125,7372.0,199.58694458007812,112.09432983398438,33.8852653503418,34.11716842651367,62.79389953613281,122.57238006591797,80.7496109008789,122.66492462158203
2017-08-01,2476.35009765625,21963.919921875,6362.93994140625,19985.7890625,218.63226318359375,1428.3299560546875,3338.199951171875,7423.7001953125,200.03604125976562,112.32422637939453,34.07657241821289,34.259952545166016,63.077056884765625,122.83585357666016,80.94725799560547,122.95116424560547
2017-08-02,2477.570068359375,22016.240234375,6362.64990234375,20080.0390625,218.7383575439453,1412.9000244140625,3348.800048828125,7411.39990234375,200.15052795410156,112.21812438964844,34.06062698364258,34.33926773071289,62.50324249267578,122.87348175048828,80.93901062011719,121.88681030273438
2017-08-03,2472.159912109375,22026.099609375,6340.33984375,20029.259765625,218.31402587890625,1405.22998046875,3342.919921875,7474.7998046875,199.79827880859375,111.96170806884766,34.01279067993164,34.21236038208008,62.37653350830078,122.51593780517578,80.90608215332031,121.4217300415039
2017-08-04,2476.830078125,22092.810546875,6351.56005859375,19952.330078125,218.7118682861328,1412.3199462890625,3326.52001953125,7511.7001953125,200.13291931152344,112.20043182373047,34.06062698364258,34.29960250854492,62.585227966308594,122.6099853515625,81.10372924804688,121.9315414428711
2017-08-07,2480.909912109375,22118.419921875,6383.77001953125,20055.890625,219.1184844970703,1414.1700439453125,3320.669921875,7531.89990234375,200.458740234375,112.42145538330078,34.08453369140625,34.56931686401367,62.518157958984375,123.07106018066406,81.12020111083984,121.9941177368164
2017-08-08,2474.919921875,22085.33984375,6370.4599609375,19996.009765625,218.57925415039062,1410.1500244140625,3318.080078125,7542.7001953125,200.06243896484375,112.11203002929688,33.909175872802734,34.521724700927734,62.220054626464844,122.6946792602539,80.97196960449219,121.71686553955078
2017-08-09,2474.02001953125,22048.69921875,6352.330078125,19738.7109375,218.5703887939453,1396.949951171875,,7498.10009765625,199.94801330566406,111.98824310302734,33.821475982666016,34.33134460449219,62.011390686035156,122.65709686279297,80.93901062011719,120.75985717773438
2017-08-10,2438.2099609375,21844.009765625,6216.8701171875,19729.740234375,215.48519897460938,1372.5400390625,3323.239990234375,7389.89990234375,197.2003631591797,110.34382629394531,33.33525466918945,33.53810119628906,61.56424331665039,120.62471008300781,80.00841522216797,118.76537322998047
2017-08-11,2441.320068359375,21858.3203125,6256.56005859375,,215.803466796875,1374.22998046875,3279.719970703125,7310.0,197.46456909179688,110.54717254638672,33.327266693115234,33.6412239074707,61.184173583984375,121.1421890258789,79.91781616210938,119.06951904296875
2017-08-14,2465.840087890625,21993.7109375,6340.22998046875,19537.099609375,217.94273376464844,1394.31005859375,3308.68994140625,7353.89990234375,199.4020233154297,111.67881774902344,33.558433532714844,33.934722900390625,62.20515823364258,122.48768615722656,80.6178207397461,120.45577239990234
2017-08-15,2464.610107421875,21998.990234375,6333.009765625,19753.310546875,217.9162139892578,1383.239990234375,3294.929931640625,7383.89990234375,199.41961669921875,111.57270812988281,33.52656936645508,33.91093063354492,62.01882553100586,122.48768615722656,80.60961151123047,119.75819396972656
2017-08-16,2468.110107421875,22024.869140625,6345.10986328125,19729.279296875,218.29638671875,1383.530029296875,3278.949951171875,7433.0,199.73666381835938,111.77606964111328,33.73380661010742,34.323402404785156,62.26478958129883,122.87348175048828,80.63429260253906,120.062255859375
2017-08-17,2430.010009765625,21750.73046875,6221.91015625,19702.630859375,214.89292907714844,1358.93994140625,3268.8798828125,7387.89990234375,196.6279754638672,109.99903869628906,33.351200103759766,33.887123107910156,61.87725067138672,120.8881607055664,79.4648666381836,118.01409149169922
2017-08-18,2425.550048828125,21674.509765625,6216.52978515625,19470.41015625,214.55699157714844,1357.7900390625,3251.989990234375,7324.0,196.2668914794922,109.81340026855469,33.44683837890625,34.13302993774414,61.25122833251953,120.66233825683594,79.29190826416016,117.90678405761719
2017-08-21,2428.3701171875,21703.75,6213.1298828125,19393.130859375,214.72499084472656,1356.9000244140625,3246.989990234375,7318.89990234375,196.50473022460938,109.97251892089844,33.4548225402832,34.220279693603516,61.907039642333984,120.84109497070312,79.35778045654297,117.88890075683594
2017-08-22,2452.510009765625,21899.890625,6297.47998046875,19383.83984375,216.9704132080078,1371.5400390625,3263.7900390625,7381.7001953125,198.49496459960938,111.07765197753906,33.622215270996094,34.521724700927734,61.72820281982422,122.23365020751953,80.0495834350586,119.02479553222656
2017-08-23,2444.0400390625,21812.08984375,6278.41015625,19434.640625,216.19241333007812,1369.739990234375,3260.050048828125,7382.7001953125,197.81689453125,110.7416763305664,33.63816452026367,34.688289642333984,62.361656188964844,121.7725830078125,79.84369659423828,118.82801055908203
2017-08-24,2438.969970703125,21783.400390625,6271.330078125,19353.76953125,215.68858337402344,1373.8800048828125,3272.159912109375,7407.10009765625,197.3589324951172,110.56485748291016,33.598297119140625,34.76762008666992,62.16789627075195,121.47151947021484,79.7613296508789,118.99797821044922
2017-08-25,2443.050048828125,21813.669921875,6265.64013671875,19452.609375,216.19241333007812,1377.449951171875,3259.570068359375,7401.5,197.79043579101562,110.8301010131836,33.797576904296875,35.061119079589844,62.465980529785156,121.54676818847656,80.01663208007812,119.34677124023438
2017-08-28,2444.239990234375,21808.400390625,6283.02001953125,19449.900390625,216.2012481689453,1382.22998046875,3267.6201171875,,197.86087036132812,110.87428283691406,33.797576904296875,35.053184509277344,61.98904800415039,121.79141235351562,79.87662506103516,119.48092651367188
2017-08-29,2446.300048828125,21865.369140625,6301.89013671875,19362.55078125,216.4488067626953,1383.6800537109375,3249.340087890625,7337.39990234375,198.0106201171875,110.91850280761719,33.654090881347656,34.98178482055664,61.92195129394531,122.04547882080078,79.88488006591797,119.38249969482422
2017-08-30,2457.590087890625,21892.4296875,6368.31005859375,19506.5390625,217.4741973876953,1391.3199462890625,3265.260009765625,7365.2998046875,198.9968719482422,111.50199127197266,33.606266021728516,35.02145767211914,62.272220611572266,123.03341674804688,80.05780792236328,120.32164764404297
2017-08-31,2471.64990234375,21948.099609375,6428.66015625,19646.240234375,218.7825469970703,1405.280029296875,3277.260009765625,7430.60009765625,200.1681671142578,112.26231384277344,33.89323043823242,35.14043045043945,62.62995147705078,124.01195526123047,80.37078094482422,121.52009582519531
2017-09-01,2476.550048828125,21987.560546875,6435.330078125,19691.470703125,219.0919647216797,1413.5699462890625,,7438.5,200.5115966796875,112.51870727539062,33.957000732421875,35.39426803588867,62.846046447753906,124.1530990600586,80.60961151123047,122.01200103759766
2017-09-04,,,,19508.25,,,3230.969970703125,7411.5,,,,,,,,
2017-09-05,2457.85009765625,21753.310546875,6375.56982421875,19385.810546875,217.51844787597656,1399.6600341796875,3251.260009765625,7372.89990234375,199.0321502685547,111.65229797363281,33.709903717041016,35.124576568603516,62.67466354370117,123.48507690429688,79.81896209716797,120.87615966796875
2017-09-06,2465.5400390625,21807.640625,6393.31005859375,19357.970703125,218.26095581054688,1402.199951171875,3232.469970703125,7354.10009765625,199.72784423828125,111.96170806884766,33.957000732421875,35.37841033935547,62.83860397338867,123.9178695678711,80.09073638916016,121.09974670410156
2017-09-07,2465.10009765625,21784.779296875,6397.8701171875,19396.51953125,218.23443603515625,1398.6700439453125,3228.06005859375,7397.0,199.68382263183594,111.90868377685547,34.23599624633789,35.55292510986328,63.241024017333984,124.31309509277344,79.83544158935547,120.77778625488281
2017-09-08,2461.429931640625,21797.7890625,6360.18994140625,19274.8203125,217.97811889648438,1399.4300537109375,3228.56005859375,7377.60009765625,199.37557983398438,111.82913208007812,34.22800827026367,35.3228874206543,63.293190002441406,123.9931640625,79.85192108154297,120.88510131835938
2017-09-11,2488.110107421875,22057.369140625,6432.259765625,19545.76953125,220.3030242919922,1414.8299560546875,3228.510009765625,7413.60009765625,201.5507354736328,113.03148651123047,34.48310089111328,35.73537063598633,63.87447738647461,125.08460998535156,80.82371520996094,122.18193817138672
2017-09-12,2496.47998046875,22118.859375,6454.27978515625,19776.619140625,221.0456085205078,1423.4599609375,3235.68994140625,7400.7001953125,202.29043579101562,113.46470642089844,34.55482864379883,35.67190933227539,63.12179946899414,125.37631225585938,81.20255279541016,123.03160858154297
2017-09-13,2498.3701171875,22158.1796875,6460.18994140625,19865.8203125,221.1516876220703,1426.8900146484375,3230.360107421875,7379.7001953125,202.41378784179688,113.51776123046875,34.395416259765625,35.43393325805664,62.95784378051758,125.29164123535156,81.3590316772461,123.01377868652344
2017-09-14,2495.6201171875,22203.48046875,6429.080078125,19807.439453125,221.0810089111328,1425.02001953125,3220.949951171875,7295.39990234375,202.34332275390625,113.48238372802734,34.49105453491211,35.50532531738281,63.47949981689453,125.05641174316406,81.44963073730469,122.88850402832031
2017-09-15,2500.22998046875,22268.33984375,6448.47021484375,19909.5,221.37857055664062,1431.7099609375,3209.56005859375,7215.5,202.62510681152344,113.694580078125,34.50699996948242,35.7432975769043,63.59873580932617,125.00935363769531,81.64726257324219,123.30889129638672
2017-09-18,2503.8701171875,22331.349609375,6454.64013671875,,221.84945678710938,1441.0799560546875,3241.85009765625,7253.2998046875,202.97738647460938,113.96862030029297,34.56280517578125,35.71156692504883,63.25593948364258,125.05641174316406,82.00963592529297,123.9886245727539
2017-09-19,2506.64990234375,22370.80078125,6461.31982421875,20299.380859375,222.071533203125,1440.4000244140625,3225.949951171875,7275.2998046875,203.22396850585938,114.02168273925781,34.730194091796875,35.7432975769043,62.83860397338867,125.00935363769531,82.15789031982422,123.84550476074219
2017-09-20,2508.239990234375,22412.58984375,6456.0400390625,20310.4609375,222.15150451660156,1445.4200439453125,3218.070068359375,7272.0,203.33544921875,114.20733642578125,34.64134979248047,35.64057159423828,62.66719055175781,124.90582275390625,82.3061294555664,124.4407730102539
2017-09-21,2500.60009765625,22359.23046875,6422.68994140625,20347.48046875,221.5562744140625,1444.1800537109375,3213.820068359375,7263.89990234375,202.76016235351562,113.88909912109375,34.585323333740234,35.67268371582031,62.547950744628906,124.41658020019531,82.17434692382812,124.1445083618164
2017-09-22,2502.219970703125,22349.58984375,6426.919921875,20296.44921875,221.60069274902344,1450.780029296875,3220.25,7310.60009765625,202.73355102539062,113.98052978515625,34.66536331176758,35.45599365234375,62.106754302978516,124.38916015625,82.23655700683594,124.55748748779297
2017-09-25,2496.659912109375,22296.08984375,6370.58984375,20397.580078125,221.1475830078125,1451.9599609375,3215.909912109375,7301.2998046875,202.43263244628906,113.79405212402344,34.51327896118164,34.797916412353516,62.46816635131836,123.6529769897461,82.35262298583984,124.64726257324219
2017-09-26,2496.840087890625,22284.3203125,6380.16015625,20330.189453125,221.28089904785156,1456.8599853515625,3212.0400390625,7285.7001953125,202.50338745117188,113.82069396972656,34.38523483276367,34.789886474609375,62.573577880859375,123.78511810302734,82.2945785522461,124.82687377929688
